ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpent,TotalPurchases,AvgPurchaseValue,Age,CustomerTenure,HasKids,WebVisitToPurchaseRatio,PremiumProductRatio,CampaignScore,Cluster,Segment
5734,1974,PhD,Married,61917.0,1,1,20-11-2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,91,7,13.0,40,406,1,2.5,0.9010989010989011,0,0,High Engagement
2878,1947,PhD,Married,67472.0,0,1,28-09-2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,414,15,27.6,67,459,1,0.75,0.6980676328502415,0,2,Medium Engagement
1458,1982,Master,Married,21059.0,1,0,07-01-2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,44,9,4.888888888888889,32,358,1,2.0,0.6136363636363636,0,0,High Engagement
7007,1968,Master,Married,29543.0,2,0,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,63,8,7.875,46,274,1,2.3333333333333335,0.5555555555555556,0,0,High Engagement
6200,1951,Graduation,Married,75903.0,0,1,08-04-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,901,23,39.17391304347826,63,632,1,0.5,0.5826859045504994,0,2,Medium Engagement
1403,1975,2n Cycle,Together,34984.0,1,1,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,6,6.333333333333333,39,846,1,7.0,0.6052631578947368,0,0,High Engagement
4827,1956,PhD,Single,54998.0,0,1,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,455,20,22.75,58,661,1,1.0,0.7824175824175824,0,2,Medium Engagement
6250,1949,PhD,Widow,54356.0,0,1,19-11-2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,775,24,32.291666666666664,65,772,1,0.7272727272727273,0.9548387096774194,0,2,Medium Engagement
9291,1959,Master,Married,34242.0,0,1,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,15,4,3.75,55,283,1,5.0,0.8,0,0,High Engagement
2478,1973,Graduation,Married,25410.0,1,0,31-08-2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,38,6,6.333333333333333,41,487,1,4.0,0.15789473684210525,0,0,High Engagement
1139,1984,PhD,Married,73356.0,0,0,06-02-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1512,22,68.72727272727273,30,328,0,0.4,0.9074074074074074,3,1,Low Engagement
5138,1950,Graduation,Together,28320.0,0,1,14-01-2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,5,8.6,64,716,1,8.0,0.7674418604651163,0,0,High Engagement
5393,1977,Graduation,Single,23763.0,1,0,07-08-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,5,8.4,37,876,1,7.0,0.6666666666666666,0,0,High Engagement
10413,1984,Graduation,Married,72570.0,0,0,25-04-2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,1089,23,47.34782608695652,30,250,0,0.25,0.44995408631772266,0,2,Medium Engagement
5015,1976,Master,Married,34529.0,1,0,14-09-2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,162,9,18.0,38,838,1,3.5,0.654320987654321,0,0,High Engagement
10868,1951,Graduation,Widow,70792.0,0,0,06-02-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,1272,19,66.94736842105263,63,693,0,1.0,0.7845911949685535,0,2,Medium Engagement
10676,1982,Graduation,Married,63211.0,0,0,02-11-2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,1173,20,58.65,32,789,0,0.6666666666666666,0.514919011082694,0,2,Medium Engagement
2495,1974,Master,Married,83891.0,0,1,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,816,22,37.09090909090909,40,194,1,0.25,0.6948529411764706,0,2,Medium Engagement
7842,1968,Graduation,Single,36065.0,1,1,31-03-2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,74,9,8.222222222222221,46,640,1,2.6666666666666665,0.7027027027027027,0,0,High Engagement
9955,1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,134,9,14.88888888888889,60,687,1,2.3333333333333335,0.7089552238805971,0,0,High Engagement
6663,1940,PhD,Single,51141.0,0,0,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,157,9,17.444444444444443,74,541,0,1.6666666666666667,0.9617834394904459,0,2,Medium Engagement
2162,1976,Graduation,Married,56939.0,0,1,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,561,18,31.166666666666668,38,469,1,1.0,0.6399286987522281,0,2,Medium Engagement
3434,1951,Graduation,Single,80872.0,0,0,12-05-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,1336,19,70.3157894736842,63,233,0,0.25,0.7859281437125748,0,2,Medium Engagement
7919,1976,PhD,Together,72335.0,0,0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2092,23,90.95652173913044,38,870,0,0.8,0.9263862332695985,0,2,Medium Engagement
5626,1964,PhD,Single,61798.0,0,0,23-11-2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,463,16,28.9375,50,403,0,1.0,0.9222462203023758,0,2,Medium Engagement
6428,1950,PhD,Widow,76842.0,0,0,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,1130,17,66.47058823529412,64,242,0,0.0,0.8407079646017699,0,2,Medium Engagement
8514,1976,Graduation,Together,29478.0,1,0,17-01-2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,5,4.0,38,348,1,6.0,0.75,0,0,High Engagement
10448,1956,Graduation,Single,46998.0,0,1,22-10-2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,377,18,20.944444444444443,58,800,1,1.4,0.6843501326259946,1,2,Medium Engagement
2109,1990,Graduation,Single,96843.0,0,0,23-04-2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,1544,28,55.142857142857146,24,617,0,0.3333333333333333,0.9060880829015544,1,1,Low Engagement
7530,1950,PhD,Widow,56551.0,1,1,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,138,10,13.8,64,238,1,2.0,0.717391304347826,0,0,High Engagement
8925,1965,Master,Married,70053.0,0,1,03-07-2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1012,26,38.92307692307692,49,546,1,0.625,0.6027667984189723,0,2,Medium Engagement
3009,1962,PhD,Widow,71670.0,0,0,09-07-2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,1766,15,117.73333333333333,52,540,0,1.2,0.9003397508493771,3,1,Low Engagement
6355,1978,Graduation,Married,44359.0,1,1,17-06-2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,45,9,5.0,36,197,1,1.5,0.7555555555555555,0,0,High Engagement
3517,1952,Graduation,Single,40887.0,1,1,06-05-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,161,10,16.1,62,604,1,3.0,0.5838509316770186,0,0,High Engagement
1158,1966,Graduation,Divorced,48877.0,0,1,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,144,8,18.0,48,360,1,2.3333333333333335,0.8125,0,0,High Engagement
6203,1947,Graduation,Together,74485.0,0,0,24-08-2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,1734,26,66.6923076923077,67,494,0,0.5,0.7577854671280276,0,2,Medium Engagement
7165,1972,Graduation,Together,64474.0,0,1,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,823,22,37.40909090909091,42,435,1,0.625,0.6719319562575942,0,2,Medium Engagement
3595,1963,Graduation,Together,77226.0,0,1,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1138,28,40.642857142857146,51,306,1,0.5,0.7644991212653779,0,2,Medium Engagement
8537,1949,Graduation,Widow,72643.0,0,0,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,1429,21,68.04761904761905,65,672,0,0.6666666666666666,0.7550734779566131,1,1,Low Engagement
4331,1978,Master,Together,85738.0,0,0,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,1371,21,65.28571428571429,36,342,0,0.3333333333333333,0.9401896425966448,2,1,Low Engagement
6281,1966,Graduation,Divorced,55686.0,0,1,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,982,16,61.375,48,685,1,0.6666666666666666,0.8879837067209776,1,2,Medium Engagement
4338,1983,Graduation,Single,39062.0,1,0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,44,5,8.8,31,281,1,4.0,0.7272727272727273,1,0,High Engagement
2452,1971,Graduation,Together,34600.0,1,1,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,318,17,18.705882352941178,43,729,1,1.6,0.8144654088050315,0,2,Medium Engagement
9507,1975,Graduation,Married,40794.0,0,1,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,434,16,27.125,39,633,1,1.1666666666666667,0.7695852534562212,0,2,Medium Engagement
8360,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,198,12,16.5,43,419,1,1.0,0.7474747474747475,0,2,Medium Engagement
10311,1969,Graduation,Married,4428.0,0,1,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,359,25,14.36,45,452,1,0.04,0.07799442896935933,0,2,Medium Engagement
5117,1963,2n Cycle,Married,32632.0,0,0,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,576,18,32.0,51,881,0,1.25,0.3472222222222222,0,2,Medium Engagement
4867,1968,PhD,Single,38236.0,1,1,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,88,11,8.0,46,467,1,2.3333333333333335,0.8636363636363636,0,0,High Engagement
9289,1979,Graduation,Married,36781.0,1,0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,63,6,10.5,35,265,1,4.0,0.7301587301587301,0,0,High Engagement
10913,1984,Master,Single,31385.0,1,0,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,27,4,6.75,30,756,1,8.0,0.5555555555555556,1,0,High Engagement
3032,1984,Graduation,Married,24570.0,1,0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,193,11,17.545454545454547,30,672,1,2.25,0.46632124352331605,0,0,High Engagement
8524,1974,PhD,Divorced,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,101,9,11.222222222222221,40,834,1,3.0,0.693069306930693,0,0,High Engagement
3334,1951,Graduation,Married,94642.0,0,0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,2211,21,105.28571428571429,63,322,0,0.2,0.7580280416101312,2,1,Low Engagement
4470,1962,Master,Married,58646.0,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,140,8,17.5,52,569,1,2.0,0.7571428571428571,0,0,High Engagement
1406,1975,Graduation,Single,53201.0,1,1,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,415,22,18.863636363636363,39,687,1,1.1666666666666667,0.8698795180722891,0,2,Medium Engagement
8619,1957,Graduation,Together,21994.0,0,1,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,22,4,5.5,57,737,1,5.0,0.6818181818181818,0,0,High Engagement
10821,1978,Graduation,Married,57113.0,1,1,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,263,16,16.4375,36,693,1,1.75,0.8174904942965779,0,2,Medium Engagement
4552,1991,Graduation,Married,51373.0,0,0,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,393,12,32.75,23,557,0,1.3333333333333333,0.4681933842239186,0,0,High Engagement
898,1986,Graduation,Married,23477.0,1,0,21-10-2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,147,10,14.7,28,436,1,2.6666666666666665,0.6258503401360545,0,0,High Engagement
9797,1956,Graduation,Married,58116.0,0,1,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,443,16,27.6875,58,262,1,0.6666666666666666,0.8081264108352144,0,2,Medium Engagement
10949,1963,PhD,Divorced,72968.0,0,0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,1958,19,103.05263157894737,51,380,0,0.6,0.8600612870275791,1,1,Low Engagement
8212,1971,Master,Married,39791.0,0,1,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,174,10,17.4,43,643,1,2.3333333333333335,0.6436781609195402,0,0,High Engagement
6248,1947,Master,Single,91712.0,0,0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,2217,27,82.11111111111111,67,440,0,0.3333333333333333,0.912043301759134,1,1,Low Engagement
10164,1958,Graduation,Single,94472.0,0,1,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,1691,16,105.6875,56,272,1,1.0,0.8480189237137788,2,1,Low Engagement
4547,1960,Graduation,Together,13672.0,1,1,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,25,6,4.166666666666667,54,623,1,8.0,0.6,0,0,High Engagement
6815,1980,2n Cycle,Married,96547.0,0,0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,809,21,38.523809523809526,34,222,0,0.2857142857142857,0.7082818294190358,3,1,Low Engagement
4122,1975,Graduation,Married,79205.0,0,0,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,895,16,55.9375,39,854,0,0.6666666666666666,0.693854748603352,1,2,Medium Engagement
10841,1975,PhD,Together,56559.0,0,1,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,484,18,26.88888888888889,39,736,1,1.0,0.7417355371900827,0,2,Medium Engagement
5370,1973,PhD,Married,32644.0,1,0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,413,18,22.944444444444443,41,714,1,1.1428571428571428,0.9200968523002422,1,2,Medium Engagement
176,1980,2n Cycle,Single,67506.0,0,1,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,331,12,27.583333333333332,34,363,1,0.75,0.4743202416918429,0,0,High Engagement
4860,1970,Graduation,Single,24206.0,1,0,08-03-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,25,5,5.0,44,663,1,6.0,0.6,0,0,High Engagement
10757,1967,PhD,Divorced,28420.0,1,0,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,13,4,3.25,47,372,1,6.0,0.6923076923076923,0,0,High Engagement
4023,1970,Graduation,Married,22979.0,1,0,06-09-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,115,10,11.5,44,846,1,2.6666666666666665,0.30434782608695654,0,0,High Engagement
6679,1966,Graduation,Single,33279.0,0,0,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,16,4,4.0,48,202,0,3.0,0.8125,0,0,High Engagement
9923,1972,Master,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,92,9,10.222222222222221,42,469,1,3.5,0.9130434782608695,0,0,High Engagement
7181,1977,Graduation,Married,30368.0,0,1,07-11-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,52,7,7.428571428571429,37,419,1,4.0,0.9230769230769231,0,0,High Engagement
3599,1970,Graduation,Married,63684.0,0,1,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1464,23,63.65217391304348,44,765,1,0.625,0.6851092896174863,0,2,Medium Engagement
405,1964,Graduation,Divorced,41638.0,0,1,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,441,17,25.941176470588236,50,686,1,1.6,0.7845804988662132,1,2,Medium Engagement
6870,1959,PhD,Divorced,68805.0,0,1,17-09-2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,283,12,23.583333333333332,55,470,1,0.6666666666666666,0.8162544169611308,0,2,Medium Engagement
832,1966,PhD,Together,65814.0,0,1,02-03-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,747,23,32.47826086956522,48,304,1,0.625,0.9022757697456493,0,2,Medium Engagement
2002,1958,Graduation,Divorced,71964.0,0,0,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,1870,17,110.0,56,590,0,0.6,0.8122994652406417,0,2,Medium Engagement
3657,1986,Graduation,Single,39146.0,1,0,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,165,11,15.0,28,685,1,2.0,0.7696969696969697,0,0,High Engagement
500,1977,Graduation,Together,96876.0,0,0,06-08-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,1941,24,80.875,37,512,0,0.2857142857142857,0.8464708912931479,3,1,Low Engagement
1951,1981,Basic,Married,34445.0,0,0,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,839,27,31.074074074074073,33,703,0,0.8181818181818182,0.4171632896305125,0,2,Medium Engagement
3262,1958,Graduation,Single,68281.0,0,0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,1655,25,66.2,56,876,0,2.5,0.8531722054380665,0,2,Medium Engagement
4102,1975,2n Cycle,Married,37284.0,1,1,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,23,4,5.75,39,642,1,6.0,0.5652173913043478,0,0,High Engagement
7042,1983,Graduation,Married,36790.0,0,0,01-03-2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,66,6,11.0,31,670,0,4.5,0.25757575757575757,0,0,High Engagement
10598,1967,Graduation,Together,27943.0,1,1,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,37,8,4.625,47,625,1,4.0,0.7567567567567568,0,0,High Engagement
255,1951,Graduation,Divorced,22263.0,1,1,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,21,6,3.5,63,276,1,6.0,0.9047619047619048,0,0,High Engagement
2375,1972,Graduation,Together,30261.0,1,2,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,22,4,5.5,42,827,1,8.0,0.5909090909090909,0,0,High Engagement
9829,1978,Graduation,Together,28587.0,1,0,12-02-2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,78,9,8.666666666666666,36,322,1,3.0,0.5,0,0,High Engagement
6214,1982,Master,Married,43815.0,1,0,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,79,6,13.166666666666666,32,635,1,3.0,0.5443037974683544,0,0,High Engagement
4954,1956,Graduation,Married,48195.0,1,1,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,265,17,15.588235294117647,58,344,1,1.5,0.6566037735849056,0,2,Medium Engagement
7861,1952,Master,Married,77027.0,0,1,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,1175,19,61.8421052631579,62,329,1,0.5,0.9038297872340425,0,2,Medium Engagement
4837,1965,PhD,Married,71322.0,0,1,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,1305,28,46.607142857142854,49,683,1,0.5,0.750191570881226,0,2,Medium Engagement
9423,1979,Master,Married,32765.0,1,0,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,46,8,5.75,35,311,1,2.5,0.6521739130434783,0,0,High Engagement
4198,1965,Graduation,Together,29672.0,1,1,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,25,4,6.25,49,659,1,6.0,0.48,0,0,High Engagement
153,1953,Graduation,Divorced,23272.0,0,0,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,46,5,9.2,61,440,0,4.0,0.5434782608695652,0,0,High Engagement
9323,1949,Master,Together,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,874,26,33.61538461538461,65,845,1,0.8,0.8501144164759725,1,2,Medium Engagement
10001,1985,2n Cycle,Together,7500.0,1,0,01-08-2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,100,10,10.0,29,882,1,4.5,0.22,0,0,High Engagement
3945,1947,PhD,Widow,68117.0,0,1,10-03-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,930,25,37.2,67,661,1,0.5454545454545454,0.8956989247311828,1,2,Medium Engagement
3799,1955,Graduation,Married,67225.0,0,1,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,868,23,37.73913043478261,59,400,1,0.7142857142857143,0.7338709677419355,0,2,Medium Engagement
8625,1976,Graduation,Married,17649.0,1,0,12-11-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,45,9,5.0,38,414,1,2.6666666666666665,0.8444444444444444,0,0,High Engagement
3491,1975,Graduation,Together,55914.0,0,1,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,1260,29,43.44827586206897,39,611,1,0.6363636363636364,0.5936507936507937,0,2,Medium Engagement
983,1984,Graduation,Married,40059.0,1,0,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,414,12,34.5,30,459,1,1.3333333333333333,0.48792270531400966,1,0,High Engagement
9119,1950,Graduation,Together,60905.0,0,1,05-12-2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,392,15,26.133333333333333,64,391,1,0.6666666666666666,0.7244897959183674,0,2,Medium Engagement
4786,1977,Graduation,Married,75330.0,1,1,04-10-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,1109,29,38.241379310344826,37,818,1,0.6,0.7321911632100991,0,2,Medium Engagement
5872,1951,Graduation,Single,60689.0,0,1,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,639,22,29.045454545454547,63,578,1,0.75,0.7136150234741784,0,2,Medium Engagement
6568,1984,Graduation,Married,38680.0,1,0,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,79,6,13.166666666666666,30,643,1,3.5,0.5949367088607594,0,0,High Engagement
5628,1982,Graduation,Together,61416.0,0,0,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,1665,24,69.375,32,691,0,0.6,0.7033033033033033,1,1,Low Engagement
5631,1991,Graduation,Single,49767.0,0,0,02-05-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,692,18,38.44444444444444,23,608,0,0.8,0.5765895953757225,0,2,Medium Engagement
4974,1970,Graduation,Single,83273.0,1,2,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,1392,29,48.0,44,827,1,1.75,0.7780172413793104,0,2,Medium Engagement
8416,1981,Graduation,Married,29009.0,1,0,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,7,6.285714285714286,33,397,1,3.0,0.4772727272727273,0,0,High Engagement
5454,1979,Master,Married,45057.0,1,0,01-12-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,50,6,8.333333333333334,35,395,1,2.5,0.88,0,0,High Engagement
4095,1971,Graduation,Married,37150.0,1,0,11-09-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,467,21,22.238095238095237,43,841,1,1.75,0.49464668094218417,0,2,Medium Engagement
5474,1970,Graduation,Single,43020.0,1,0,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,223,12,18.583333333333332,44,396,1,1.5,0.6457399103139013,0,0,High Engagement
4268,1959,Graduation,Married,53154.0,0,1,09-06-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,158,9,17.555555555555557,55,205,1,1.3333333333333333,0.9493670886075949,0,2,Medium Engagement
10701,1973,Graduation,Married,65308.0,0,0,11-09-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,1211,28,43.25,41,476,0,0.5714285714285714,0.8067712634186622,2,1,Low Engagement
3507,1970,Graduation,Single,76467.0,1,0,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1575,14,112.5,44,866,1,3.0,0.6996825396825397,0,2,Medium Engagement
2079,1947,2n Cycle,Married,81044.0,0,0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,1208,22,54.90909090909091,67,369,0,0.2,0.8153973509933775,0,2,Medium Engagement
626,1951,Graduation,Married,32871.0,1,1,09-03-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,43,5,8.6,63,662,1,4.0,0.7906976744186046,0,0,High Engagement
